agent_code,month,quarter,year,cluster,agent_age,new_policy_count,agent_seniority,time_to_first_sale_months,ANBP_value_boxcox_added,net_income_boxcox_added,number_of_policy_holders_boxcox_added,number_of_cash_payment_policies_boxcox_added,pca_proposal_1,pca_proposal_2,pca_quotations_1,pca_quotations_2,pca_customers_1,pca_customers_2
51,10,3,0,2,44,25,10,1,476.6846866337381,248.35639251436757,9.80721450680678,8.410296620427644,0.6794838715451288,0.6144789178598666,0.42520037202354016,0.4553044397026863,0.3461796155817046,0.6629612352186445
526,10,3,0,1,21,27,51,55,344.1411719093733,189.97900706292626,0.0,13.259997165407924,0.6893278686771559,0.21764789865991374,0.4327296212659557,0.31874609083992855,0.2955832553496215,0.6587681892929644
679,10,3,0,0,43,8,36,31,88.79913616641949,48.089794253782884,10.703812220090633,4.065027717855944,0.11677470912331195,0.37456953724251557,0.5088089356234002,0.4914920530888366,0.6848261123303221,0.5375961095799876
446,10,3,0,1,50,19,33,21,310.7514293812621,210.17979716691104,12.065022699455492,18.284811346523643,0.3633187125022754,0.6210875785879516,0.32105774914444857,0.4113169126020916,0.393692755169494,0.5229975806836439
876,10,3,0,1,43,17,41,24,364.19433742947666,190.48693890785563,10.264188813456036,10.115133762455578,0.4339887533234187,0.45861014844204057,0.46837671677488835,0.5198318064490799,0.38343682716575145,0.6030783563284161
324,10,3,0,2,48,30,5,8,516.7394640361455,312.38336672360373,14.760946148982171,26.054833076794107,0.6040850515675396,0.5930879403434481,0.787393468482594,0.6817317238738447,0.8508859933091386,0.47907833193611266
830,10,3,0,2,43,32,25,22,497.51480351685524,293.3380297433597,10.412561874574001,21.592737030411264,0.7849256330024661,0.35666692866405514,0.3834687827961399,0.3941726442033162,0.3058391833533639,0.5786874136481923
253,10,3,0,0,23,23,23,1,259.2415432491232,141.50487204137752,17.246451756624033,15.260871850817749,0.5764554345144607,0.16184697610410798,0.6517799405100818,0.6281035437444452,0.8167120023693855,0.6831179112870215
58,10,3,0,2,20,25,55,47,463.9906324060024,301.18690448037455,5.844601982695124,25.65568761136496,0.45343890786681246,0.4942330008752044,0.5687415214411788,0.698831348869242,0.4886817271269076,0.43175929000863816
590,10,3,0,1,27,25,19,10,312.5626063047164,183.1751994707018,6.9583182330887245,25.65568761136496,0.38685859830051167,0.8545194869242037,0.13113287109496652,0.6443279675772821,0.15039552388068722,0.26048144437502707
813,10,3,0,0,42,7,24,2,155.90642437085145,106.17569853054856,9.167085204327785,9.006632266226475,0.13232258870608893,0.24587159809418874,0.45245629830833867,0.801285980211833,0.536194866714697,0.2917956354736376
240,10,3,0,3,49,0,45,37,0.0,178.06014405381677,6.747544753456044,25.735954658349513,0.6345795846546652,0.2664560610688621,0.523125517249028,0.3310015962413408,0.5829874192976918,0.7451179234831731
78,10,3,0,1,29,11,33,22,341.59546326039504,233.30690707437188,4.531675531806239,5.02066166541606,0.14110224192162635,0.6587778536464666,0.24276566502201485,0.7804051988181822,0.32294483243232314,0.38232311477524034
9,11,3,0,1,34,25,10,14,420.79015878806547,257.61236269635486,5.844601982695124,25.65568761136496,0.5457345879373583,0.4862193830439567,0.5199178435671841,0.5729290300718552,0.5023811692773411,0.1991922435522785
367,11,3,0,1,55,19,12,8,448.81446915011503,252.20258501878686,0.0,7.106824558008982,0.3454827091547892,0.6557887503033256,0.5014514587092309,0.4085087425626274,0.44084560125488614,0.6796768974209114
498,11,3,0,1,34,25,37,38,415.8661203241748,300.1281173611238,12.065022699455492,16.001712609522674,0.5114504189483163,0.6236862782885053,0.3877776673454394,0.594724100397759,0.393692755169494,0.5229975806836439
758,11,3,0,2,57,29,49,33,566.199975283652,341.7955927942077,10.412561874574001,29.924026935671577,0.7254874270192804,0.1903778914238139,0.27096137787610075,0.3616152602263397,0.2853646345640442,0.5501599465427414
263,11,3,0,0,59,19,13,3,160.2665441991071,84.8548894940167,6.9583182330887245,13.679657682861732,0.18157784500857027,0.8315763746481923,0.2804928361621492,0.4305502723482387,0.27851491348882745,0.6664434697709213
815,11,3,0,1,28,14,26,24,418.87816422142765,245.35411444701407,13.416826982322895,0.0,0.32464471690546476,0.5521013460563613,0.6730168384540579,0.751925269583933,0.7292187240556527,0.44216477297930185
657,11,3,0,1,32,13,50,34,371.78083807626297,194.82595308660672,10.988159201726715,14.749643985323054,0.15912570156333838,0.65756494625269,0.09243718322116395,0.5608103976363644,0.34309639493741084,0.518804534757964
266,11,3,0,0,37,19,23,8,306.43921172036215,165.08740617853041,6.531264972643802,20.24675867583066,0.4175794448776142,0.530147079984355,0.5902438076527299,0.8408658619369224,0.6243341175968938,0.3168408680268118
420,11,3,0,2,25,38,14,7,517.9281663811212,358.82851038784,11.537934335225314,29.642435858275825,0.9189361547674119,0.524799327339876,0.5881086146739607,0.32712821028054395,0.35302933665692127,0.5466777119904646
125,11,3,0,1,58,15,38,17,357.5034977546032,191.48782529246483,8.485548822780414,17.737690451772725,0.2536357235356441,0.7371634963160817,0.4949298043949422,0.7497915348331833,0.45827423661807737,0.37535864567068666
323,11,3,0,0,25,25,5,6,228.50618166033058,123.23919697138315,7.561313754855983,23.571268077871355,0.43620309522517864,0.54622231633668,0.6920794652248062,0.5906573967701056,0.73538516534424,0.7304781739006627
737,11,3,0,0,49,24,39,33,308.4233989803317,165.01020962508605,6.080340756874181,26.991392818770997,0.5315396213933137,0.6453684824809105,0.29520778999048797,0.596516893400657,0.23136206740343535,0.5097641530336537
7,11,3,0,2,43,26,1,3,522.1860791625653,298.90596078255146,15.698441675161087,8.612633670799344,0.7857132800025441,0.4074433367317542,0.8700074179669479,0.7171504196831362,0.7429181662060862,0.20959772652294217
300,11,3,0,1,57,20,48,40,377.2511439515469,204.5309633826367,10.113890941552924,11.134221585081049,0.3309487900620672,0.8375225698540887,0.48743963334698537,0.6577018306928779,0.6239738240944966,0.6134838392990798
113,11,3,0,0,20,29,3,3,196.61708900620903,120.67466783380561,16.872065327786743,27.825257707220054,0.761685842557156,0.13187909220085392,0.7605095272173198,0.7956729430409891,0.8273282238755251,0.30639416436998135
238,11,3,0,2,46,29,52,49,467.7668074222847,331.6896084131607,0.0,0.0,0.729089606626971,0.3460546111322538,0.7644591177583671,0.4411192683324548,0.6376359590267648,0.5696058112377154
354,11,3,0,1,25,22,50,41,372.30280921057204,269.13592408627045,14.867842441746095,0.0,0.5236213970408038,0.289623234534645,0.6730168384540579,0.751925269583933,0.6478918870305074,0.48952503559294314
784,11,3,0,2,43,33,42,22,558.6139294846295,292.6497330948644,13.991437412907983,14.87883590832771,0.815069687310231,0.8841641326710854,0.6789419610542029,0.4371927405788071,0.5392780873589907,0.43595233593431815
464,11,3,0,2,38,30,39,37,561.797194429278,405.1511762915959,9.167085204327785,28.34451916467305,0.8178219642855774,0.15113548160570606,0.6162655391349366,0.43612422174939003,0.48150901976745875,0.6559967661140909
157,11,3,0,3,57,0,48,42,0.0,250.8192580255423,8.485548822780414,14.87883590832771,0.4939145109537563,0.66703152187693,0.40523674707661445,0.8535578415568144,0.49585443448635635,0.20752181390318558
679,11,3,0,1,43,19,37,31,395.561215916713,195.03024956083246,9.80721450680678,7.106824558008982,0.5076996402421512,0.40329250227160773,0.36396870562822187,0.45763149212029275,0.2754316928445337,0.5222867693102408
0,11,3,0,1,35,30,40,28,324.6797491461283,213.34396211626387,2.4375013403707793,32.4897676767612,0.8832252908766881,0.6254304627574843,0.5014641497205029,0.31332637133594127,0.03181147527149497,0.36772458587889667
324,11,3,0,0,48,14,6,8,233.18318894430107,149.36182136850198,0.0,13.540972914986648,0.20132809490489023,0.8758432989544069,0.5205143752813278,0.5463787668064254,0.6950447331158995,0.6462043523302106
286,11,3,0,1,51,16,24,17,367.92728450289553,237.17903285275332,8.126558498997658,16.597548481595215,0.28874639672051533,0.619244217152372,0.3668455256648455,0.5596050058410259,0.4346791599662987,0.39136349649955054
523,11,3,0,2,51,19,19,11,448.64360640641956,280.91789892920167,7.561313754855983,22.056021294097043,0.37207496728129796,0.16483607944724898,0.625359836825164,0.7063881060320635,0.7832212912162615,0.4825605664883895
438,11,3,0,2,53,26,6,4,519.2840136332683,332.873856995078,9.167085204327785,19.23571356432909,0.7112536032794846,0.3807557828476278,0.7157684238195084,0.6234612402067896,0.5703315504362849,0.27644507451772415
120,11,3,0,2,30,31,25,21,456.9154294213812,280.3023999813543,10.412561874574001,9.573571492998113,0.7937052862180035,0.769573184216333,0.4938022063442999,0.4407783265846028,0.31609511135710644,0.4986066380034202
350,11,3,0,2,49,24,35,31,508.86856948081663,287.4125967769092,16.872065327786743,25.087475277463408,0.671565647192619,0.2587336699136012,0.7492679251397485,0.7051295724438742,0.7794547907853385,0.7430007901772498
540,11,3,0,3,40,0,15,10,0.0,40.60838890154018,12.6958208461393,11.134221585081049,0.03698606253795389,0.14672543194995818,0.4780408691947243,0.5978732121850752,0.5829874192976918,0.7451179234831731
181,11,3,0,2,48,22,31,28,507.4154356779883,361.0785305835543,8.831988161101583,0.0,0.5095750295952338,0.5134893902800565,0.25504095940955096,0.6430694339890928,0.31272621164674586,0.2737148720250172
380,11,3,0,2,31,24,39,24,469.7275492724173,333.78649668626986,0.0,26.991392818770997,0.5794574234162989,0.30023555206644637,0.681514314628793,0.7496015200744109,0.5867539197286149,0.48467769979431286
431,11,3,0,2,27,31,42,32,571.3814152036821,397.77604984351734,7.36487319355889,21.215768802284995,0.6556438903939663,0.3724029376505638,0.5045000510741008,0.2909405968943937,0.29866647599391516,0.802924889753645
526,11,3,0,1,21,16,52,55,420.00636977006775,206.61259346066595,14.103754991011586,23.046459277044416,0.15867700711193755,0.5842038180711817,0.6305433323674543,0.8034197149625828,0.7866274981447873,0.5187633140717972
843,11,3,0,1,20,26,22,8,350.37865637908226,177.6050541214343,11.935229548988502,28.19702721772863,0.4575674963174061,0.6608132647914324,0.5785383679948022,0.7859791482193335,0.5529402222912588,0.39207430787295366
314,11,3,0,1,32,12,12,2,322.5618494208303,180.18577060394722,5.601137786683279,8.20412815558002,0.14110224192162635,0.6587778536464666,0.15511360514043016,0.5618789164657815,0.17703651395859443,0.5773223124018388
493,11,3,0,2,23,24,35,37,470.67200604559395,285.31658497982824,6.9583182330887245,0.0,0.5457734451331093,0.4549905910570965,0.6142633300913036,0.23063086076473321,0.2751087065603017,0.6302407221875136
631,11,3,0,2,23,26,20,12,494.17514562396053,262.7138103492733,9.80721450680678,8.612633670799344,0.5076607830464,0.43452129425846786,0.5425868060238359,0.7953286983850527,0.6038222615894089,0.4770024193163561
26,11,3,0,1,38,20,36,40,404.4461418109778,224.54843195072047,0.0,7.336148292421854,0.5936912471560946,0.10985766064263242,0.4127657065176813,0.4178615956364311,0.47161338526611357,0.43943457048659496
425,11,3,0,2,60,34,46,46,439.9760171726263,292.9963915968493,7.753578371758309,0.0,0.790103106610313,0.6138964645078931,0.7842248729952086,0.6950111047012961,0.414527597461211,0.25488207651682687
589,11,3,0,0,49,22,36,13,247.2798939448966,164.1764910249335,11.537934335225314,21.96404773772517,0.5517385657410345,0.7629965349686334,0.38634560283276353,0.49614615792404937,0.39742194838225176,0.45124637538977885
752,11,3,0,2,52,21,7,11,421.4210383406116,304.8669555591515,10.703812220090633,7.560206476916666,0.34060533089986844,0.40720328633253844,0.491920290224531,0.6387116274983539,0.4582369293999121,0.5640476640656819
265,11,3,0,1,43,16,4,2,381.2147925262427,226.2174809679544,0.0,14.619494071415362,0.30898419826398726,0.7056434776532348,0.34025335985033306,0.5582933304599857,0.5764979917248724,0.5647584754390851
699,11,3,0,2,44,34,53,32,515.015678831057,291.27161160363545,12.6958208461393,27.89996401123128,0.8655019265879024,0.6352874420243116,0.47777519112580075,0.2805225278992573,0.5829874192976918,0.7451179234831731
458,11,3,0,1,56,13,45,26,376.25487556813334,216.3308569779754,0.0,10.969690330679946,0.3062823047150754,0.5758989735639471,0.49927776713870037,0.721694938024563,0.4582369293999121,0.5640476640656819
719,11,3,0,2,25,38,19,8,596.4724419257453,386.68647320480255,10.703812220090633,10.803140994899303,0.8857397281313744,0.7216867025251744,0.8435870244806815,0.4962970849131291,0.7018944541911162,0.5299208291020308
303,11,3,0,1,52,14,19,15,352.448236152055,219.62100671460962,13.416826982322895,20.04808852338367,0.44383275045544573,0.061779129242087616,0.6517799405100818,0.6281035437444452,0.6506521213905689,0.7416356889308964
211,11,3,0,2,20,18,22,24,473.75842730184723,256.72703852835656,5.087706203876451,23.046459277044416,0.39448825353077877,0.3700762998296113,0.16567875573644353,0.4029347931614761,0.15344143730681575,0.5933271632307028
655,11,3,0,0,32,25,55,52,265.58129738197704,171.89460799626394,0.0,0.0,0.5633093531276694,0.4116453474686717,0.5885460650711305,0.4249372351773949,0.4377623806105924,0.535520196960231
748,11,3,0,3,36,0,27,8,0.0,212.1411084002938,9.491866900614143,21.779083417727602,0.729089606626971,0.3460546111322538,0.5332271200660337,0.5068520268741868,0.5734147710805787,0.4206017749784046
764,11,3,0,2,38,31,27,20,512.3376462248422,280.2894554089818,11.804143182939141,21.215768802284995,0.815069687310231,0.8841641326710854,0.8902367209827973,0.6362477021148261,0.8474424791624477,0.6315646027477002
317,11,3,0,2,22,24,54,57,528.646765865521,278.22593085663027,14.867842441746095,28.782952173554715,0.40004353688305416,0.5734923235727798,0.4735602123171786,0.6168634153795992,0.6137552033089193,0.5048755965488567
792,11,3,0,3,55,0,4,3,0.0,223.5351991233966,4.815670280845765,28.123023187963092,0.5509509187409563,0.7122201269009345,0.5724929524707933,0.6972850153260517,0.3841201069523808,0.19848143217887537
293,11,3,0,0,24,31,43,28,287.48157099861373,187.1844818678274,8.831988161101583,0.0,0.7517292063664285,0.5535543038493536,0.38360147692992735,0.4032790378174124,0.46816987111942265,0.5919208412981826
869,11,3,0,0,48,11,5,6,160.7636871569393,102.28302211308902,11.537934335225314,0.0,0.10190183748191262,0.5788880769070882,0.39660628696674327,0.5476373003946148,0.3598417505139728,0.61908320715728
154,11,3,0,0,35,21,2,4,227.45433671542284,121.4936762908482,10.703812220090633,19.338872756434967,0.3589677430902578,0.38340565882495253,0.4376086503462123,0.6262129655453185,0.4650866504751289,0.44776414083750204
109,11,3,0,2,23,22,28,14,453.77376965549695,288.24497918892666,10.988159201726715,27.449018174779074,0.524409044040882,0.340399642602344,0.366978219798633,0.5687113994551222,0.3157721250728744,0.6065605908806929
161,11,3,0,0,53,30,41,19,271.7283780392584,164.83189969806782,9.80721450680678,30.480225751134867,0.8303912534030311,0.7532067211880213,0.868879530114957,0.1089993143769305,0.359879057732138,0.43039418876228475
344,11,3,0,0,41,24,27,31,235.714314210657,162.4063145442389,0.0,28.782952173554715,0.41885464352484436,0.6230558242467023,0.37306271351710063,0.4287574793453408,0.30210999014060613,0.6504386189420573
579,11,3,0,1,57,20,53,48,366.47852374990646,264.1297902762657,14.760946148982171,11.134221585081049,0.41506500762292803,0.4338908402166648,0.6613113987961303,0.6970385558663442,0.8474797863806129,0.44287558435270497
202,11,3,0,2,21,19,30,11,453.9057514989157,299.3531123724957,6.309033268607171,0.0,0.340005140194016,0.38991514258643695,0.5850603121104396,0.743834253006403,0.5734147710805787,0.4206017749784046
327,11,3,0,1,57,26,55,48,330.6659614558181,183.79643090736084,0.0,0.0,0.47810539321380424,0.7558565971653459,0.17143239580969094,0.6068818206029425,0.17054708638577493,0.39696286435775074
188,11,3,0,2,54,22,49,28,437.2196132535016,280.7447848514523,0.0,17.5147489310669,0.6007829673127753,0.446055292508059,0.29764715962994204,0.6006813822245393,0.5190892176357378,0.4881599343465897
846,11,3,0,0,51,26,25,29,246.43202630023453,126.6471686683463,0.0,26.212983606448997,0.7545048817782898,0.6896834074769546,0.8353549365735213,0.5168336216508436,0.772642376928287,0.6705952950104344
429,11,3,0,0,39,21,40,40,214.22617425412602,148.91369501686555,9.80721450680678,19.338872756434967,0.442994720028933,0.8737758763290557,0.4900507753146855,0.44232466012779326,0.373503885446241,0.5752051790959155
590,11,3,0,2,27,31,20,10,575.2055258026663,346.19672616528266,4.234030535640389,33.071210583076756,0.627925032718702,0.835163920552751,0.5486837009522272,0.26105450999095997,0.2754690000626989,0.33359775091524557
642,11,3,0,0,52,28,23,16,262.8602605775599,178.29851722397467,13.991437412907983,22.69068382673223,0.7490273128175167,0.42380979976006594,0.4429639182167488,0.5037029150868708,0.5529029150730936,0.5807633262679489
532,11,3,0,1,55,19,13,5,408.3276144203607,265.65869735985154,8.831988161101583,18.284811346523643,0.3025315260089102,0.3555051975470497,0.2978189319581882,0.3811397228355723,0.30928269750005494,0.42620114283660476
49,11,3,0,3,50,0,30,12,0.0,121.15894069790976,0.0,0.0,0.03890030908678754,0.2256935279715468,0.2536352820800618,0.41102580973900615,0.251513629908523,0.6462455730163774
392,11,3,0,0,49,15,22,17,149.7360923062582,103.55162816504321,10.113890941552924,20.832871537234162,0.10032654348175624,0.4773352607716902,0.5499442829380055,0.8783120089112619,0.6615913291809408,0.2569579891365835
74,11,3,0,0,45,14,45,34,302.988392121147,151.42863599777917,6.080340756874181,20.04808852338367,0.26772094817696523,0.48206854858381015,0.11424393589474852,0.49240964492917394,0.21429372554264137,0.5174394335116105
